OwnerId,Name,Active__c,Archetype__c,Cohort_Suitability_Prior__c,Default_Bucketing_Strategy__c,Default_Windows__c,Description__c,Dictionary_Version__c,Direction_Hypothesis__c,Evidence_Basis__c,Explainability_Prior__c,Feature_Type__c,Formula_Template__c,Historical_Prior_Score__c,Measurement_Concept_Key__c,Predictive_Prior__c,Primary_Theme_Key__c,Required_Ingredient_Roles__c,Target_Feature_Class__c,Template_Key__c
005As00000NsovwIAB,% tickets By Type - Feature Request,True,RATE,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=% tickets By Type - Feature Request; Legacy Feature=Feature Request; Legacy Driver Context=Final implementation matches scope sold; Legacy Ingredients=['Root_Cause', 'Case Number']; Operation=Percentage; Signal=No Signal; Resolved Current Fields=Source_Case_Number__c;Source_Root_Cause__c; Derived Dependencies=. || Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=% tickets By Type - Feature Request; Legacy Feature=Feature Request; Legacy Driver Context=Final implementation matches scope sold; Legacy Ingredients=['Root_Cause', 'Case Number']; Operation=Percentage; Signal=Signal; Resolved Current Fields=Source_Case_Number__c;Source_Root_Cause__c; Derived Dependencies=. || Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=% tickets By Type - Feature Request; Legacy Feature=Feature Request; Legacy Driver Context=Product capabilities; Legacy Ingredients=['Root_Cause', 'Case Number']; Operation=Percentage; Signal=Signal; Resolved Current Fields=Source_Case_Number__c;Source_Root_Cause__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,(# of Case Numbers in the Root_Cause type - Feature Request/ total # of Case Numbers ) for each Account Id,0.65,PRODUCT_QUALITY,0.6,PRODUCT_SERVICE,salesforce:Case:Source_Case_Number__c;salesforce:Case:Source_Root_Cause__c,DIRECT_EXPERIENCE,HIST_SFDC_70798E49AADABB7CDA76
005As00000NsovwIAB,# lost opportunities (actual),True,COUNT,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Opportunities.csv; Reporting Label=# lost opportunities (actual); Legacy Feature=Act_Lost; Legacy Driver Context=Sales team; Legacy Ingredients=C2_STAGE; Operation=Count; Signal=No Signal; Resolved Current Fields=Source_Stage__c; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,"# of  Opportunities Lost in ""C2_STAGE"" for each Account",0.45,PROCESS_STEPS,0.5,PROCESS,salesforce:Opportunity:Source_Stage__c,DIRECT_EXPERIENCE,HIST_SFDC_70EE7BE68D21579C518F
005As00000NsovwIAB,% active tickets,True,RATE,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=% active tickets; Legacy Feature=Active; Legacy Driver Context=Product performance (stability, speed); Legacy Ingredients=['State', 'Case Number']; Operation=Percentage; Signal=Signal; Resolved Current Fields=Source_Case_Number__c;Source_State__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,(# of Case Numbers in the State type - Active/ total # of Case Numbers ) for each Account Id,0.75,PROCESS_STEPS,0.65,PROCESS,salesforce:Case:Source_Case_Number__c;salesforce:Case:Source_State__c,DIRECT_EXPERIENCE,HIST_SFDC_73A901FFE71DC328204F
005As00000NsovwIAB,Shipping City Cohort,True,COHORT_DIMENSION,0.9,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Accounts.csv; Reporting Label=Shipping City Cohort; Legacy Feature=shipcity_acc_ltr; Legacy Driver Context=Solution sold matches your needs; Legacy Ingredients=SHIPPING_CITY; Operation=Cohort; Signal=No Signal; Resolved Current Fields=ShippingCity; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,Historical operation=Cohort; current ingredients=ShippingCity,0.45,,0.5,,salesforce:Account:ShippingCity,PROFILE,HIST_SFDC_73D430B4376142E4D4C0
005As00000NsovwIAB,% tickets for Others products,True,RATE,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=% tickets for Others products; Legacy Feature=Other; Legacy Driver Context=Resolution Time; Legacy Ingredients=['PL', 'Case Number']; Operation=Percentage; Signal=No Signal; Resolved Current Fields=Product_Line__c;Source_Case_Number__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,(# of Case Numbers in the PL type - Other / total # of Case Numbers ) for each Account Id,0.45,PRODUCT_FUNCTIONALITY,0.5,PRODUCT_SERVICE,salesforce:Case:Product_Line__c;salesforce:Case:Source_Case_Number__c,DIRECT_EXPERIENCE,HIST_SFDC_7932242323EDFA5A371B
005As00000NsovwIAB,# non-escalated tickets,True,SUM,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=# non-escalated tickets; Legacy Feature=no_escal; Legacy Driver Context=Product capabilities; Legacy Ingredients=['escalations', 'Case Number']; Operation=sum; Signal=No Signal; Resolved Current Fields=IsEscalated;Source_Case_Number__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,# of Case Numbers in the escalations type - no escal for each Account Id,0.45,PROCESS_ESCALATION,0.5,PROCESS,salesforce:Case:IsEscalated;salesforce:Case:Source_Case_Number__c,DIRECT_EXPERIENCE,HIST_SFDC_80248A8A7C6235CC8175
005As00000NsovwIAB,Account Owner cohort,True,COHORT_DIMENSION,0.9,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Accounts.csv; Reporting Label=Account Owner cohort; Legacy Feature=owner_acc_ltr; Legacy Driver Context=Solution sold matches your needs; Legacy Ingredients=OWNER_NAME; Operation=Cohort; Signal=No Signal; Resolved Current Fields=Source_Owner_Name__c; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,Historical operation=Cohort; current ingredients=Source_Owner_Name__c,0.45,PEOPLE_OWNERSHIP,0.5,PEOPLE,salesforce:Account:Source_Owner_Name__c,PROFILE,HIST_SFDC_811355AB21CFF3645207
005As00000NsovwIAB,ttr by ticket type - Customer Environment,True,MEAN,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=ttr by ticket type - Customer Environment; Legacy Feature=TTRCustomer Environment; Legacy Driver Context=Resolution Time; Legacy Ingredients=['Root_Cause', 'TTR']; Operation=mean; Signal=No Signal; Resolved Current Fields=Source_Root_Cause__c;Time_to_Resolution_Days__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,Average of TTR in the Root_Cause type - Customer Environment,0.45,PRODUCT_QUALITY,0.5,PRODUCT_SERVICE,salesforce:Case:Source_Root_Cause__c;salesforce:Case:Time_to_Resolution_Days__c,DIRECT_EXPERIENCE,HIST_SFDC_863AF22AB17AE025B555
005As00000NsovwIAB,Division Name Cohort,True,COHORT_DIMENSION,0.9,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Accounts.csv; Reporting Label=Division Name Cohort; Legacy Feature=ltr_division_name; Legacy Driver Context=Solution sold matches your needs; Legacy Ingredients=DIVISION_NAME; Operation=Cohort; Signal=No Signal; Resolved Current Fields=Division_Name__c; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,Historical operation=Cohort; current ingredients=Division_Name__c,0.45,,0.5,,salesforce:Account:Division_Name__c,PROFILE,HIST_SFDC_868AC205604332A16BC1
005As00000NsovwIAB,ttr by ticket type - Defect,True,MEAN,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=ttr by ticket type - Defect; Legacy Feature=TTRDefect; Legacy Driver Context=Resolution Time; Legacy Ingredients=['Root_Cause', 'TTR']; Operation=mean; Signal=Signal; Resolved Current Fields=Source_Root_Cause__c;Time_to_Resolution_Days__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,Average of TTR in the Root_Cause type - Defect,0.75,PRODUCT_QUALITY,0.65,PRODUCT_SERVICE,salesforce:Case:Source_Root_Cause__c;salesforce:Case:Time_to_Resolution_Days__c,DIRECT_EXPERIENCE,HIST_SFDC_895E417CDA623EAA15D3
005As00000NsovwIAB,% tickets By Type - Documentation,True,RATE,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=% tickets By Type - Documentation; Legacy Feature=Documentation; Legacy Driver Context=Effectiveness of resolution provided; Legacy Ingredients=['Root_Cause', 'Case Number']; Operation=Percentage; Signal=Signal; Resolved Current Fields=Source_Case_Number__c;Source_Root_Cause__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,(# of Case Numbers in the Root_Cause type - Documentation/ total # of Case Numbers ) for each Account Id,0.75,PRODUCT_QUALITY,0.65,PRODUCT_SERVICE,salesforce:Case:Source_Case_Number__c;salesforce:Case:Source_Root_Cause__c,DIRECT_EXPERIENCE,HIST_SFDC_8970E852E8C88952FC2F
005As00000NsovwIAB,violation flag,True,EVENT_FLAG,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=violation flag; Legacy Feature=violation_flag; Legacy Driver Context=Effectiveness of resolution provided; Legacy Ingredients=Violations; Operation=flag; Signal=Signal; Resolved Current Fields=SLA_Violation__c; Derived Dependencies=.,0.7,HISTORICAL_RECIPE_PRIOR,Flag = 1 If Violation > 0 and Flag = 0 if Violation <=0,0.75,PROCESS_COMPLIANCE,0.65,PROCESS,salesforce:Case:SLA_Violation__c,DIRECT_EXPERIENCE,HIST_SFDC_8AD0562249F72F944197
005As00000NsovwIAB,% non-escalated tickets,True,RATE,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=% non-escalated tickets; Legacy Feature=no_escal; Legacy Driver Context=Resolution Time; Legacy Ingredients=['escalations', 'Case Number']; Operation=Percentage; Signal=No Signal; Resolved Current Fields=IsEscalated;Source_Case_Number__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,(# of Case Numbers in the escalations type - no_escal / total # of Case Numbers ) for each Account Id,0.45,PROCESS_ESCALATION,0.5,PROCESS,salesforce:Case:IsEscalated;salesforce:Case:Source_Case_Number__c,DIRECT_EXPERIENCE,HIST_SFDC_8B124EE53CBD2CAAB721
005As00000NsovwIAB,% opportunity: other type,True,RATE,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Opportunities.csv; Reporting Label=% opportunity: other type; Legacy Feature=other_c2type; Legacy Driver Context=Sales team; Legacy Ingredients=[C2_TYPE,OPPORTUNITY_ID]; Operation=Percentage; Signal=No Signal; Resolved Current Fields=Source_Opportunity_ID__c;Source_Type__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,"(# of Other Opportunities in ""C2_TYPE"" / # of unique OPPORTUNITY_IDs) for the account",0.45,PROCESS_STEPS,0.5,PROCESS,salesforce:Opportunity:Source_Opportunity_ID__c;salesforce:Opportunity:Source_Type__c,DIRECT_EXPERIENCE,HIST_SFDC_8BC499E74B5C23D03CC0
005As00000NsovwIAB,Ship State Cohort,True,COHORT_DIMENSION,0.9,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Accounts.csv; Reporting Label=Ship State Cohort; Legacy Feature=shipstate_acc_ltr; Legacy Driver Context=Solution sold matches your needs; Legacy Ingredients=SHIPPING_STATE; Operation=Cohort; Signal=No Signal; Resolved Current Fields=ShippingState; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,Historical operation=Cohort; current ingredients=ShippingState,0.45,PROCESS_STEPS,0.5,PROCESS,salesforce:Account:ShippingState,PROFILE,HIST_SFDC_8C313B3EA23E1596F36C
005As00000NsovwIAB,# lost opportunities (forecast),True,SUM,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Opportunities.csv; Reporting Label=# lost opportunities (forecast); Legacy Feature=Lost; Legacy Driver Context=Solution sold matches your needs; Legacy Ingredients=FORECAST_CATEGORY; Operation=sum; Signal=No Signal; Resolved Current Fields=Source_Forecast_Category__c; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,Sum of Opportunities lost in 'FORECAST_CATEGORY' per Account Id,0.45,TIME_PREDICTABILITY,0.5,TIME,salesforce:Opportunity:Source_Forecast_Category__c,DIRECT_EXPERIENCE,HIST_SFDC_8CB20DF5D4F4C7AB8C87
005As00000NsovwIAB,time to resolution - excessive,True,VARIABILITY,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=time to resolution - excessive; Legacy Feature=time to resolution - excessive; Legacy Driver Context=Resolution Time; Legacy Ingredients=time to resolution; Operation=mean, standard deviation; Signal=Signal; Resolved Current Fields=Time_to_Resolution_Days__c; Derived Dependencies=.",0.7,HISTORICAL_RECIPE_PRIOR,"If the value for an account is more than 2 std deviations higher than the mean of  'time to resolution',  it is scored a 1, else 0.",0.75,TIME_DURATION,0.65,TIME,salesforce:Case:Time_to_Resolution_Days__c,DIRECT_EXPERIENCE,HIST_SFDC_8D2FEF72DB915295747D
005As00000NsovwIAB,Cohort by Level of support,True,COHORT_DIMENSION,0.9,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Accounts.csv; Reporting Label=Cohort by Level of support; Legacy Feature=supp_level_ltr; Legacy Driver Context=Solution sold matches your needs; Legacy Ingredients=supp_level; Operation=Cohort; Signal=No Signal; Resolved Current Fields=Account_Support_Level__c; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,Historical operation=Cohort; current ingredients=Account_Support_Level__c,0.45,PRODUCT_QUALITY,0.5,PRODUCT_SERVICE,salesforce:Account:Account_Support_Level__c,PROFILE,HIST_SFDC_8DD6E6090C41C6D15567
005As00000NsovwIAB,# opportunities won (actual),True,SUM,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Opportunities.csv; Reporting Label=# opportunities won (actual); Legacy Feature=act_won; Legacy Driver Context=Solution sold matches your needs; Legacy Ingredients=C2_STAGE; Operation=sum; Signal=No Signal; Resolved Current Fields=Source_Stage__c; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,Sum of Opportunities won in 'C2_STAGE' per Account Id,0.45,PROCESS_STEPS,0.5,PROCESS,salesforce:Opportunity:Source_Stage__c,DIRECT_EXPERIENCE,HIST_SFDC_8E74D6412C9910DACD1A
005As00000NsovwIAB,renewal cohort,True,COHORT_DIMENSION,0.9,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Opportunities.csv; Reporting Label=renewal cohort; Legacy Feature=renew_cohort_ltr; Legacy Driver Context=Solution sold matches your needs; Legacy Ingredients=C2_TYPE; Operation=Cohort; Signal=No Signal; Resolved Current Fields=Source_Type__c; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,Historical operation=Cohort; current ingredients=Source_Type__c,0.45,PROCESS_STEPS,0.5,PROCESS,salesforce:Opportunity:Source_Type__c,PROFILE,HIST_SFDC_8F97544B9B8A0B9F7638
005As00000NsovwIAB,Bill Country Cohort,True,COHORT_DIMENSION,0.9,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Accounts.csv; Reporting Label=Bill Country Cohort; Legacy Feature=billcntry_acc_ltr; Legacy Driver Context=Solution sold matches your needs; Legacy Ingredients=BILLING_COUNTRY; Operation=Cohort; Signal=No Signal; Resolved Current Fields=BillingCountry; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,Historical operation=Cohort; current ingredients=BillingCountry,0.45,,0.5,,salesforce:Account:BillingCountry,PROFILE,HIST_SFDC_909353E84BE4AE9A3323
005As00000NsovwIAB,level 2 paying ttr,True,MEAN,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=level 2 paying ttr; Legacy Feature=TTRLevel 2 Paying; Legacy Driver Context=Resolution Time; Legacy Ingredients=['Support Level', 'TTR']; Operation=mean; Signal=Signal; Resolved Current Fields=Source_Support_Level__c;Time_to_Resolution_Days__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,Average of TTR in the Support Level type - Level 2 Paying,0.75,PRODUCT_QUALITY,0.65,PRODUCT_SERVICE,salesforce:Case:Source_Support_Level__c;salesforce:Case:Time_to_Resolution_Days__c,DIRECT_EXPERIENCE,HIST_SFDC_91005B6631DDA505FF84
005As00000NsovwIAB,CS Experience cohort,True,COHORT_DIMENSION,0.9,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Accounts.csv; Reporting Label=CS Experience cohort; Legacy Feature=ltr_cs_experience; Legacy Driver Context=Solution sold matches your needs; Legacy Ingredients=CS_EXPERIENCE; Operation=Cohort; Signal=No Signal; Resolved Current Fields=CS_Experience__c; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,Historical operation=Cohort; current ingredients=CS_Experience__c,0.45,,0.5,,salesforce:Account:CS_Experience__c,PROFILE,HIST_SFDC_9167C35C71E5F3A046BE
005As00000NsovwIAB,level 1 paying ttr,True,MEAN,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=level 1 paying ttr; Legacy Feature=TTRLevel 1 Paying; Legacy Driver Context=Resolution Time; Legacy Ingredients=['Support Level', 'TTR']; Operation=mean; Signal=Signal; Resolved Current Fields=Source_Support_Level__c;Time_to_Resolution_Days__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,Average of TTR in the Support Level type - Level 1 Paying,0.75,PRODUCT_QUALITY,0.65,PRODUCT_SERVICE,salesforce:Case:Source_Support_Level__c;salesforce:Case:Time_to_Resolution_Days__c,DIRECT_EXPERIENCE,HIST_SFDC_91B42E34620B27A93D4C
005As00000NsovwIAB,Total time for resolution for all tickets,True,SUM,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=Total time for resolution for all tickets; Legacy Feature=TTR_sum; Legacy Driver Context=Resolution Time; Legacy Ingredients=TTR; Operation=sum; Signal=No Signal; Resolved Current Fields=Time_to_Resolution_Days__c; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,Sum of TTR for each Account Id,0.45,TIME_DURATION,0.5,TIME,salesforce:Case:Time_to_Resolution_Days__c,DIRECT_EXPERIENCE,HIST_SFDC_91E6B3B6BD2A2FA07665
005As00000NsovwIAB,# days to resolve tickets,True,RATIO,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=# days to resolve tickets; Legacy Feature=avg_resolve_Days; Legacy Driver Context=Effectiveness of resolution provided; Legacy Ingredients=('TTR', 'Resolved'); Operation=Division; Signal=No Signal; Resolved Current Fields=Source_Case_Number__c;Source_State__c;Time_to_Resolution_Days__c; Derived Dependencies=HIST_SFDC_30C8971002E4BF7457F2.",0.8,HISTORICAL_RECIPE_PRIOR,(Total Sum of TTR for each account) / (Number of cases resolved) for each Account,0.45,PROCESS_STEPS,0.5,PROCESS,salesforce:Case:Source_Case_Number__c;salesforce:Case:Source_State__c;salesforce:Case:Time_to_Resolution_Days__c,DIRECT_EXPERIENCE,HIST_SFDC_92917BF328813F562BE0
005As00000NsovwIAB,annual recurring revenue,True,MEAN,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Opportunities.csv; Reporting Label=annual recurring revenue; Legacy Feature=acc_avg_arr; Legacy Driver Context=Sales team; Legacy Ingredients=ARR; Operation=mean; Signal=No Signal; Resolved Current Fields=ARR__c; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,Average of 'ARR' per Account Id,0.45,VALUE_COMMERCIAL_GROWTH,0.5,VALUE,salesforce:Opportunity:ARR__c,DIRECT_EXPERIENCE,HIST_SFDC_9457CF283176AF720E52
005As00000NsovwIAB,# support tickets,True,BREADTH,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=# support tickets; Legacy Feature=total_cases; Legacy Driver Context=Ease of use; Legacy Ingredients=Case Number; Operation=nunique; Signal=Signal; Resolved Current Fields=Source_Case_Number__c; Derived Dependencies=. || Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=# support tickets; Legacy Feature=total_cases; Legacy Driver Context=Effectiveness of resolution provided; Legacy Ingredients=Case Number; Operation=nunique; Signal=Signal; Resolved Current Fields=Source_Case_Number__c; Derived Dependencies=.,0.7,HISTORICAL_RECIPE_PRIOR,Total number of Case Number for each Account Id,0.75,,0.65,,salesforce:Case:Source_Case_Number__c,DIRECT_EXPERIENCE,HIST_SFDC_95E24F1337EF045B406B
005As00000NsovwIAB,account acv,True,MEAN,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Opportunities.csv; Reporting Label=account acv; Legacy Feature=acc_avg_acv; Legacy Driver Context=Sales team; Legacy Ingredients=AVERAGE_ACV; Operation=mean; Signal=No Signal; Resolved Current Fields=Source_Average_ACV__c; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,Average of 'ACV' per Account Id,0.45,VALUE_COMMERCIAL_GROWTH,0.5,VALUE,salesforce:Opportunity:Source_Average_ACV__c,DIRECT_EXPERIENCE,HIST_SFDC_96EAB979E4CF62D81139
005As00000NsovwIAB,Account Tenure,True,DIRECT,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Accounts.csv; Reporting Label=Account Tenure; Legacy Feature=Acc_Tenure; Legacy Driver Context=Solution sold matches your needs; Legacy Ingredients=CUSTOMER_SINCE_DATE; Operation=Direct from the dataset; Signal=Signal; Resolved Current Fields=Customer_Since_Date__c; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,Day difference between Current date and CUSTOMER_SINCE_DATE,0.75,PEOPLE_RELATIONSHIP_COVERAGE,0.65,PEOPLE,salesforce:Account:Customer_Since_Date__c,DIRECT_EXPERIENCE,HIST_SFDC_97388D08C75C2E9F42C3
005As00000NsovwIAB,DnB Business Indicator Cohort,True,COHORT_DIMENSION,0.9,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Accounts.csv; Reporting Label=DnB Business Indicator Cohort; Legacy Feature=dnb_busind_acc_ltr; Legacy Driver Context=Solution sold matches your needs; Legacy Ingredients=DNB_OUTOFBUSINESSINDICATOR; Operation=Cohort; Signal=No Signal; Resolved Current Fields=DNB_Out_Of_Business_Status__c; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,Historical operation=Cohort; current ingredients=DNB_Out_Of_Business_Status__c,0.45,PROCESS_STEPS,0.5,PROCESS,salesforce:Account:DNB_Out_Of_Business_Status__c,PROFILE,HIST_SFDC_9969FBBCDDB04857D072
005As00000NsovwIAB,% won opportunities (forecast),True,RATE,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Opportunities.csv; Reporting Label=% won opportunities (forecast); Legacy Feature=won; Legacy Driver Context=Solution sold matches your needs; Legacy Ingredients=[FORECAST_CATEGORY ,OPPORTUNITY_ID]; Operation=Percentage; Signal=No Signal; Resolved Current Fields=Source_Forecast_Category__c;Source_Opportunity_ID__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,"(# of Opportunities Won in ""FORECAST_CATEGORY""/# of unique OPPORTUNITY_IDs) for each Account",0.45,TIME_PREDICTABILITY,0.5,TIME,salesforce:Opportunity:Source_Forecast_Category__c;salesforce:Opportunity:Source_Opportunity_ID__c,DIRECT_EXPERIENCE,HIST_SFDC_998F28B182E33491CCEB
